AppID,Genres
1498190,Indie
1498190,RPG
2311820,Indie
2311820,RPG
2840140,Adventure
2840140,Indie
2516220,Adventure
2516220,RPG
2832620,Action
2832620,Indie
2592320,Action
2592320,Adventure
2592320,Indie
2836870,Action
2836870,Adventure
2836870,Indie
2880070,Casual
2880070,Indie
2888140,Adventure
2888140,Casual
2888140,Indie
2839320,Action
2839320,Adventure
2839320,Casual
2839320,Indie
2839320,Simulation
2355330,Casual
2355330,Indie
2355330,Simulation
2882290,Casual
2882290,Indie
2856570,Adventure
2856570,Indie
2734740,Adventure
2734740,Casual
2734740,Indie
1425670,Action
1425670,Indie
1425670,RPG
1425670,Early Access
2873190,Casual
2873190,Indie
2873190,Simulation
2873190,Strategy
2654360,Action
2654360,Casual
2654360,Indie
2808280,Indie
2740280,Action
2740280,Indie
2740280,Simulation
2740280,Sports
2567630,Action
2567630,Indie
2823190,Casual
2823190,Indie
2843780,Action
2843780,Adventure
2843780,Casual
2843780,Indie
2843780,RPG
2696160,Action
2696160,Adventure
2696160,Casual
2696160,RPG
2696160,Strategy
2599310,Action
2599310,Adventure
2772420,Adventure
2875090,Indie
2875090,RPG
2875090,Strategy
2802660,Adventure
2802660,Casual
2802660,Indie
2802660,Simulation
2802660,Free to Play
2569910,Indie
2569910,Free to Play
2542550,Action
2542550,Adventure
2542550,Casual
2542550,Indie
2871990,Adventure
2871990,Indie
2721860,Utilities
1162140,Indie
1162140,Strategy
1162140,Free to Play
1162140,Early Access
2870970,Action
2870970,Simulation
2870970,Strategy
1496590,Action
1496590,Adventure
1496590,Indie
2862030,Action
2862030,Adventure
2862030,Casual
2862030,Racing
2862030,Simulation
2862030,Sports
2865890,Indie
2585530,Action
2875920,Casual
2875920,Indie
1545610,Adventure
1545610,Indie
2794030,Casual
2693260,Casual
2693260,Indie
2693260,Simulation
2741230,Indie
2597340,Adventure
2597340,Casual
2597340,Indie
2597340,Strategy
2669520,Casual
2669520,Indie
2669520,Strategy
2669520,Early Access
2791300,Adventure
2791300,Casual
2791300,Indie
2791300,Strategy
2791300,Free to Play
2820590,Casual
2820590,Indie
2820590,Simulation
2838420,Adventure
2838420,Casual
2838420,Indie
2861030,Action
2861030,Adventure
2861030,Indie
2615130,Casual
2615130,Indie
2615130,Simulation
2233770,Adventure
2856640,Casual
2856640,Indie
2856640,Strategy
2107520,Action
2107520,Adventure
2107520,Indie
1940200,Indie
1940200,Simulation
1940200,Early Access
2856870,Action
2856870,Free to Play
2856870,Early Access
2836250,Action
2836250,Adventure
2836250,Casual
2836250,Indie
2836250,Free to Play
2858000,Casual
2746960,Indie
2746960,RPG
2746960,Simulation
2733530,Simulation
2700240,Action
2700240,Adventure
2700240,Indie
2700240,Strategy
2849870,Action
2849870,Casual
2849870,Indie
2849870,Free to Play
2797570,Adventure
2797570,Casual
2797570,Indie
2797570,Simulation
2865910,Action
2865910,Adventure
2865910,RPG
2588390,Action
2738900,Indie
2738900,RPG
2738900,Simulation
2540630,Casual
2540630,Free to Play
2480950,Simulation
2480950,Early Access
2786700,Casual
2786700,Indie
2709550,Indie
2709550,Simulation
1816140,Adventure
1816140,RPG
1816140,Early Access
2663790,Casual
2663790,Indie
2663790,Strategy
2624410,Action
2624410,Casual
2624410,Indie
2624410,Racing
2866830,Adventure
2866830,Indie
2866830,Free to Play
2576250,Action
2576250,Adventure
2576250,RPG
2576250,Early Access
2868610,Indie
2259130,Action
2259130,Adventure
2259130,Indie
2313330,Action
2313330,Adventure
2313330,Indie
2313330,Simulation
2313330,Strategy
2313330,Early Access
2279600,Action
2279600,Indie
1726720,Indie
1726720,Strategy
1726720,Free to Play
1726720,Early Access
2692750,Massively Multiplayer
2692750,RPG
2676960,Adventure
2676960,Indie
2676960,RPG
2838960,Action
2838960,Adventure
2838960,Casual
2838960,Indie
2838960,RPG
1309620,Action
1309620,Adventure
1309620,Indie
2865330,Adventure
2865330,Indie
2865330,RPG
2587470,Action
2587470,Indie
2352420,Casual
2352420,Indie
2352420,Strategy
2746420,Adventure
2746420,Indie
1127700,Adventure
1127700,RPG
1127700,Strategy
2170410,Action
2170410,Adventure
2170410,Indie
2170410,RPG
2826860,Casual
2826860,Indie
2789810,Indie
2789810,Early Access
2149490,Adventure
1294110,Adventure
1294110,Casual
1294110,Indie
2860620,Action
2867980,Adventure
2867980,Casual
2867980,Indie
2867980,RPG
2867980,Strategy
2328740,Adventure
2328740,Casual
2328740,RPG
2730480,Indie
2730480,Strategy
2730480,Early Access
2510720,Action
2510720,Adventure
2510720,Indie
2510720,RPG
2865790,Casual
2865790,RPG
2613110,Action
2613110,Casual
2529290,Casual
2529290,Indie
2529290,Strategy
2865810,RPG
2865810,Simulation
2855580,Adventure
2855580,Casual
2855580,Indie
2335300,Adventure
2335300,Indie
2335300,Strategy
2695270,Action
2695270,Adventure
2695270,Casual
2695270,RPG
2782280,Adventure
2782280,Casual
2782280,RPG
2782280,Simulation
2782280,Strategy
2235570,Action
2235570,Adventure
2235570,Casual
2235570,Strategy
2814540,Adventure
2814540,Indie
2814540,RPG
2814540,Strategy
2814540,Free to Play
2870910,Indie
2870910,Simulation
2863320,Action
2863320,Casual
2863320,Indie
2604230,Indie
2604230,Strategy
1332950,Action
1332950,Adventure
1332950,Indie
2843200,Adventure
2843200,Casual
2843200,Simulation
2443030,Adventure
2443030,Casual
2443030,Indie
2443030,Strategy
2720360,Action
2720360,Indie
2793220,Adventure
2871050,Casual
2871050,RPG
2871050,Early Access
2759800,Indie
2759800,RPG
2845160,Action
2845160,Adventure
2845160,Casual
2845160,Indie
1310410,Action
1310410,Adventure
2712650,Strategy
2495990,Action
2495990,Adventure
2495990,Indie
2856100,Casual
2856100,Indie
2856100,Simulation
2573230,Action
2770300,Adventure
2770300,Indie
2521180,Adventure
2521180,RPG
2521180,Simulation
2461570,Action
2461570,Casual
2461570,Indie
2837340,Casual
2837340,Indie
2837340,Strategy
2837340,Free to Play
2814710,Action
2814710,Massively Multiplayer
2814710,RPG
2814710,Free to Play
2829330,Action
2829330,Casual
2829330,Indie
1921980,Adventure
1921980,Indie
2870670,Action
2758260,Adventure
2758260,Indie
2758260,Simulation
2758260,Early Access
2610970,Action
2610970,Adventure
2610970,Casual
2610970,Indie
2610970,Racing
2823420,RPG
1919270,Adventure
1919270,Casual
1919270,Indie
2784510,Action
2784510,Adventure
2784510,Casual
2784510,Indie
2784510,Simulation
2784510,Sports
2090100,Action
2090100,Indie
2826100,Action
2826100,Casual
2826100,Indie
2873840,Indie
2873840,Strategy
2326590,Casual
2326590,Indie
2326590,RPG
2806340,Casual
2806340,Indie
2806340,RPG
2806340,Strategy
2077770,Action
2077770,Adventure
2077770,Casual
2077770,Indie
2077770,Massively Multiplayer
2077770,Simulation
2077770,Strategy
2870470,Adventure
2870470,Indie
2870470,RPG
2846810,Action
2846810,Casual
2846810,Indie
2846810,Simulation
2846810,Strategy
2390500,Action
2390500,Adventure
2866000,Action
2866000,Indie
2866000,Early Access
2684100,Action
2684100,Indie
2684100,Racing
2267790,Simulation
2267790,Strategy
2857250,Action
2857250,Indie
2857250,Early Access
1514900,Adventure
1514900,Indie
2840730,Simulation
2840730,Free to Play
2864320,Casual
2864320,Indie
2864320,Strategy
1958850,Action
1958850,Free to Play
2865850,Simulation
2744880,Adventure
2744880,Casual
2744880,Indie
2288880,Indie
2288880,RPG
2288880,Strategy
2553690,Action
2553690,Adventure
2553690,Casual
2553690,Indie
2553690,Simulation
2081230,Action
2081230,Adventure
2081230,Casual
2081230,Indie
2840960,Action
2840960,Adventure
2840960,Casual
2840960,Indie
2840960,RPG
2840960,Simulation
2840960,Strategy
2730180,Action
2730180,Adventure
2730180,Indie
2730180,Simulation
2872780,Casual
2872780,Indie
2430700,Adventure
2430700,Casual
2430700,Indie
2430700,RPG
2430700,Simulation
2658780,Adventure
2658780,Casual
2658780,Indie
2762490,Action
2762490,Casual
2762490,Indie
2717800,Action
2717800,Adventure
2717800,Indie
2440400,Casual
1749010,RPG
1749010,Simulation
1749010,Strategy
2837330,Casual
2837330,Indie
2837330,Strategy
2665630,Casual
2665630,Indie
2835590,Casual
2835590,Indie
2750190,Adventure
2750190,Casual
2750190,Indie
2750190,RPG
2520410,Indie
2520410,Simulation
1835190,Adventure
1835190,Indie
2822270,Action
2822270,Sports
2822270,Early Access
2847250,Indie
2847250,RPG
2847250,Simulation
2847250,Free to Play
2872770,Casual
2883750,Casual
2883750,Racing
2883750,Strategy
2865260,Action
2865260,Adventure
2865260,Indie
2865260,RPG
2707930,Adventure
2707930,RPG
2707930,Simulation
2331130,Action
2331130,Casual
2331130,Indie
2331130,Strategy
2850520,Casual
2850520,Indie
2871480,Action
2871480,Adventure
2871480,Casual
2871480,Indie
2871480,RPG
2563550,Casual
2563550,Indie
2563550,RPG
2563550,Strategy
2563550,Early Access
2824030,Casual
2824030,Indie
2824030,RPG
2815800,Action
2815800,Indie
2815800,Simulation
2700530,Casual
2700530,RPG
2700530,Simulation
1482380,Action
1482380,Indie
1482380,Racing
1482380,RPG
1482380,Simulation
2689610,Adventure
2689610,Indie
2262080,Action
2262080,Adventure
2262080,Indie
2262080,RPG
2262080,Simulation
2262080,Early Access
2056150,RPG
2706460,Action
2706460,Casual
2706460,Indie
2706460,Racing
2710090,Casual
2882590,Casual
2882590,Indie
2879030,Action
2879030,Free to Play
2879030,Early Access
2274530,Adventure
2274530,Indie
2274530,RPG
2413570,Casual
2413570,Indie
2413570,Early Access
2752660,Action
2752660,Adventure
2752660,Casual
2752660,Indie
2752660,Free to Play
2864100,Adventure
2864100,Casual
2864100,Indie
2587770,Adventure
2587770,Indie
2587890,Casual
2587890,Indie
2587890,Simulation
2725260,Action
2725260,RPG
2725260,Early Access
2865830,Casual
2865830,Indie
2865830,Simulation
2842870,Adventure
2842870,Casual
2842870,Indie
2842870,RPG
2842870,Strategy
2426070,Adventure
2426070,Casual
2426070,Indie
2426070,Free to Play
2758030,Indie
2758030,RPG
2758030,Strategy
2863800,Action
2863800,Adventure
2863800,Indie
1862170,Action
1862170,Adventure
1862170,Indie
2093070,Action
2885990,Action
2885990,Casual
2885990,Indie
2610440,RPG
2610440,Early Access
2855670,Indie
2855670,RPG
2855670,Free to Play
1726390,Action
1726390,Adventure
1726390,Indie
1726390,RPG
2878320,Action
2878320,Adventure
2878320,Casual
2878320,Indie
2878320,Racing
2878320,RPG
2878320,Simulation
2878320,Sports
2878320,Strategy
2476190,Action
2476190,Adventure
2476190,Casual
2076580,Action
2076580,Indie
1076720,Adventure
1076720,Indie
2449710,Action
2449710,Adventure
2449710,Casual
2449710,Strategy
2449710,Free to Play
1514850,Action
1514850,Adventure
1514850,Indie
1514850,Early Access
2378130,Adventure
2378130,Casual
2378130,Indie
2378130,RPG
2503260,Casual
2503260,Indie
2878340,Action
2878340,Adventure
2878340,Casual
2878340,Indie
2878340,Racing
2878340,RPG
2878340,Simulation
2878340,Sports
2878340,Strategy
2853300,Casual
2853300,Indie
2853300,Strategy
2614670,Casual
2614670,RPG
2561720,Adventure
2561720,Casual
2561720,Strategy
2561720,Early Access
2878360,Action
2878360,Adventure
2878360,Casual
2878360,Indie
2878360,Racing
2878360,RPG
2878360,Simulation
2878360,Sports
2878360,Strategy
2456120,Casual
2456120,Indie
2456120,Simulation
2456120,Sports
2408880,Casual
2408880,Indie
2408880,Simulation
2802440,Adventure
2802440,Indie
2829320,Casual
2829320,Strategy
2757840,Action
2790010,Action
2790010,Indie
2790010,Early Access
2805410,Casual
2879000,Casual
2879000,Indie
2879000,Strategy
2879000,Free to Play
2883220,Casual
2883220,Indie
2837470,Action
2837470,Sports
2837470,Free to Play
2833950,Casual
2512040,Casual
2512040,Strategy
2880850,Action
2880850,Indie
2880850,Simulation
2880850,Early Access
2869320,RPG
2869320,Early Access
2873300,Action
2873300,Casual
2873300,Indie
2873300,Simulation
2461110,Adventure
2461110,Casual
2512840,Action
2512840,Casual
2512840,Simulation
2512840,Free to Play
2745660,RPG
2798990,Action
2798990,Adventure
2798990,Casual
2798990,Indie
2798990,RPG
2884870,Adventure
2884870,Casual
2884870,Indie
2884870,Simulation
2884870,Strategy
2883730,Action
2883730,Casual
2883730,Indie
2115380,RPG
2805800,Indie
2101740,Action
2101740,Casual
2101740,Strategy
2771200,Action
2771200,Adventure
2771200,Indie
2771200,RPG
2771200,Free to Play
2868580,Action
2868580,Casual
2868580,Indie
2868580,Simulation
2703450,Adventure
2703450,Indie
2703450,Simulation
2772720,Action
2772720,Adventure
2772720,Free to Play
2753430,Action
2753430,Adventure
2753430,Indie
2753430,Early Access
2858050,Adventure
1205640,Action
2878330,Action
2878330,Adventure
2878330,Casual
2878330,Indie
2878330,Racing
2878330,RPG
2878330,Simulation
2878330,Sports
2878330,Strategy
2198220,Action
2198220,Indie
2198220,Early Access
2332840,Action
2332840,Adventure
2332840,Casual
2332840,Indie
2332840,RPG
2332840,Simulation
2332840,Strategy
2748240,Action
2748240,RPG
2748240,Strategy
1960480,Action
1960480,Simulation
1960480,Early Access
2321120,Casual
2321120,Simulation
2369520,Action
2369520,Indie
2369520,Early Access
2833800,Utilities
2833800,Early Access
2476640,Casual
2476640,Indie
2476640,Strategy
2512820,Action
2512820,Adventure
2512820,Casual
2512820,Indie
2876970,Action
2876970,Casual
2876970,Strategy
2876970,Free to Play
1328990,RPG
1328990,Strategy
1328990,Early Access
2769660,Casual
2769660,Indie
2769660,Free to Play
2880990,Action
2880990,Adventure
2880990,Indie
2880990,Free to Play
1937540,Action
1937540,Casual
1937540,Massively Multiplayer
1937540,Sports
1937540,Early Access
2199780,Indie
2199780,Strategy
2847430,Action
2847430,Adventure
2847430,Casual
2847430,Indie
2847430,RPG
2120250,Action
2746340,Action
2746340,Casual
2746340,Indie
2746340,RPG
2879250,Adventure
2879250,Casual
2879250,Indie
2879250,Simulation
2879250,Sports
2882870,Action
2882870,Adventure
2882870,Indie
2882870,Strategy
2886080,Casual
2867250,Casual
2867250,Indie
2882340,Action
2882340,Adventure
2882340,Casual
2882340,Indie
2882340,Racing
2882340,Simulation
2601240,Casual
2601240,Indie
2601240,RPG
2880820,Casual
2880820,Indie
1154450,Adventure
1154450,Indie
2882490,Action
2882490,Casual
2345550,Action
2345550,Casual
2345550,Indie
2345550,Strategy
2319800,Action
2319800,RPG
2512010,Casual
2786680,Adventure
2786680,Indie
2786680,RPG
2786680,Simulation
2786680,Strategy
2610080,Adventure
2610080,Indie
2841010,Adventure
2841010,Massively Multiplayer
2841010,RPG
2841010,Free to Play
2520570,Action
2520570,Adventure
2520570,Indie
2520570,Free to Play
2817520,Indie
2817520,Free to Play
2736700,Action
2736700,Casual
2736700,Indie
2738680,Action
2738680,Indie
2865870,Action
2865870,Adventure
2865870,Casual
2865870,Indie
1268590,Simulation
1268590,Strategy
2772650,Adventure
2491460,Action
2491460,Casual
2491460,Indie
2663830,Adventure
2663830,Strategy
2883700,Action
2883700,Indie
2883700,Free to Play
2720340,Casual
2720340,Indie
2720340,Simulation
2720340,Strategy
2463000,Casual
2463000,Indie
2463000,RPG
2836550,Casual
2836550,Indie
2836550,Strategy
2836550,Free to Play
2632570,Casual
2632570,Indie
2632570,Early Access
2878350,Action
2878350,Adventure
2878350,Casual
2878350,Indie
2878350,Racing
2878350,RPG
2878350,Simulation
2878350,Sports
2878350,Strategy
2866710,Strategy
2866710,Free to Play
2659030,Action
2659030,RPG
2825310,Adventure
2825310,Indie
2451640,Casual
2451640,Indie
2884910,Adventure
2884910,Casual
2884910,Indie
2884910,Simulation
2884910,Sports
2689230,Action
2689230,Adventure
2689230,Casual
2689230,Indie
2689230,Massively Multiplayer
2689230,Simulation
2573100,Adventure
2573100,Casual
2573100,RPG
2573100,Early Access
2817530,Casual
2817530,RPG
2817530,Simulation
2827310,Casual
2827310,Indie
2827310,Racing
2827310,Simulation
2827310,Sports
2870560,Action
2870560,Adventure
2870560,Indie
2870560,RPG
2870560,Early Access
2850350,Adventure
2850350,Casual
2850350,Massively Multiplayer
2850350,Simulation
2850350,Strategy
2850350,Free to Play
2479300,Adventure
2479300,Free to Play
2479300,Early Access
2699740,Simulation
2699740,Strategy
2874660,Action
2874660,Adventure
2874660,Casual
2874660,Indie
2874660,RPG
2874660,Simulation
2841990,Action
2841990,Casual
2841990,Indie
2841990,Simulation
2841990,Strategy
2309230,Adventure
2309230,Casual
2309230,Free to Play
2858930,Action
2858930,Casual
2858930,Indie
2858930,RPG
2858930,Free to Play
2762290,Action
2762290,Adventure
2762290,Indie
2884880,Adventure
2884880,Casual
2884880,Indie
2884880,Sports
2884880,Strategy
1477530,Strategy
1477530,Free to Play
2850750,Action
2850750,Strategy
2850750,Free to Play
2637870,Simulation
2887320,Casual
2758490,Adventure
2758490,Massively Multiplayer
2758490,Simulation
2758490,Strategy
2758490,Free to Play
2758490,Early Access
2848450,Casual
2865640,Indie
2865640,Early Access
2843340,Adventure
2843340,Casual
2843340,Indie
2843340,Racing
2671440,Casual
2671440,Indie
2539820,Casual
2539820,Indie
2539820,Simulation
2787960,Indie
2826730,Action
2826730,Adventure
2826730,Casual
2826730,Indie
2826730,Early Access
2506130,Action
2506130,Casual
2506130,Indie
2506130,Early Access
2858180,Adventure
2858180,Indie
2858180,Free to Play
2737260,Racing
2737260,Simulation
2854220,Casual
2854220,Indie
2854220,Strategy
1799400,Indie
1799400,Simulation
1799400,Strategy
1799400,Early Access
2794620,Action
2794620,Adventure
2794620,Indie
2794620,Strategy
2866250,Action
2866250,Casual
2680420,Adventure
2680420,Simulation
2649820,Racing
2390290,Indie
2390290,Racing
2390290,Early Access
2818860,Action
2818860,Adventure
2818860,Indie
2818860,RPG
2475040,Adventure
2475040,Casual
2475040,Indie
2888730,Adventure
2888730,Casual
2888730,Indie
2888730,RPG
2888730,Simulation
2888730,Free to Play
1663320,Action
1663320,Indie
1663320,Simulation
1663320,Sports
2850530,Action
2850530,Adventure
2854770,Action
2854770,Adventure
2854770,Indie
2420540,Action
2420540,Adventure
2420540,Casual
2420540,Indie
2420540,Early Access
2745030,Casual
2745030,Indie
2745030,Strategy
2524720,Action
2524720,Indie
2673570,Casual
2606790,Action
2606790,Adventure
2606790,Indie
2805210,Action
2805210,Adventure
2805210,Indie
2805210,Free to Play
2890000,Casual
2890000,Indie
2890000,Simulation
2890000,Strategy
2890000,Free to Play
2191570,Adventure
2191570,Indie
2191570,RPG
2191570,Simulation
2191570,Early Access
2727970,Simulation
2783640,Action
2783640,Casual
2871860,Indie
2747240,RPG
2747240,Simulation
2760800,Action
2760800,Adventure
2760800,Indie
2760800,Strategy
2884020,Action
2884020,Adventure
2442410,Adventure
2442410,Indie
2442410,RPG
2867190,Adventure
2867190,Casual
2867190,Indie
2865900,Action
2865900,Adventure
2865900,Indie
2883380,Casual
2883380,Simulation
2883380,Strategy
2865920,Action
2865920,Adventure
2865920,Indie
2674590,Casual
2674590,Indie
2674590,Simulation
2674590,Strategy
2776280,Strategy
2310700,Action
2310700,Adventure
2310700,Indie
2310700,Strategy
2365980,Casual
2365980,Indie
2365980,Simulation
1566690,Action
1566690,Strategy
2843240,Adventure
2843240,Strategy
2736020,Adventure
2736020,Indie
2736020,Simulation
2009500,Indie
2870070,Adventure
2870070,Casual
2870070,Indie
917950,Action
917950,Adventure
917950,Indie
917950,Early Access
2884890,Adventure
2884890,Casual
2884890,Indie
2884890,Simulation
2884890,Sports
1450250,Adventure
1450250,Casual
1450250,Indie
2740190,Adventure
2740190,Casual
2740190,Indie
2740190,RPG
2882350,Adventure
2882350,Indie
2882350,Strategy
2696780,Action
2696780,Adventure
2696780,Casual
2696780,Indie
2696780,Early Access
2875940,Adventure
2875940,Indie
2861150,Adventure
2335810,Indie
2335810,Simulation
2667160,Action
2667160,Casual
2667160,Indie
2772480,Adventure
2692210,Action
2692210,Adventure
2692210,Indie
2692210,Free to Play
2812430,Action
2812430,Adventure
2812430,Indie
2871800,Casual
2871800,RPG
1497360,Adventure
1497360,Indie
2871810,Casual
2871810,RPG
2786500,Casual
2716200,Action
2716200,Early Access
2879520,Action
2879520,Adventure
2879520,Casual
2879520,Indie
2879520,Simulation
2879520,Early Access
290100,Casual
290100,Indie
290100,Simulation
290100,Strategy
2260480,Action
2260480,Casual
2260480,Indie
2260480,Early Access
2694770,Adventure
2694770,Casual
2694770,Indie
2886100,Action
2886100,Casual
2886100,Indie
2553840,Action
2553840,Indie
2867230,Action
2867230,Casual
2867230,Indie
2870900,Casual
2870900,Indie
1183530,Action
1183530,Adventure
1183530,Indie
1183530,RPG
2883270,RPG
2883270,Simulation
2809920,Casual
2809920,Indie
2884170,Adventure
2884170,Indie
2884170,Simulation
2884170,Free to Play
2846100,Indie
2846100,Strategy
1631530,Action
1631530,Adventure
1631530,Indie
1631530,Massively Multiplayer
1631530,Simulation
2125540,Casual
2125540,Indie
2125540,Simulation
2125540,Strategy
2125540,Early Access
2774830,Casual
2774830,Indie
2774830,RPG
2774830,Simulation
2774830,Strategy
2847420,Casual
2847420,Indie
2847420,RPG
2847420,Strategy
2521470,Action
2521470,Casual
2521470,Indie
2780930,Casual
2780930,Indie
2780930,Simulation
2886810,Casual
2886810,Indie
2886810,Simulation
2232320,Casual
2232320,Indie
2232320,Simulation
2878310,Action
2878310,Adventure
2878310,Casual
2878310,Indie
2878310,Racing
2878310,RPG
2878310,Simulation
2878310,Sports
2878310,Strategy
2669380,Action
2669380,Indie
2669380,Early Access
2672060,Adventure
2672060,Indie
2672060,RPG
2672060,Simulation
2859780,Casual
2859780,RPG
2859780,Sports
1794640,Adventure
1794640,Indie
1794640,Simulation
2762710,Adventure
2762710,Casual
2762710,Indie
2333130,Action
2333130,Adventure
2333130,RPG
2860950,Adventure
2827950,Casual
2827950,Indie
2761310,Action
2761310,Indie
2761310,RPG
2796920,Action
2796920,Racing
2592060,Simulation
2820160,Indie
2818870,Indie
2818870,Strategy
1844130,Indie
1844130,Strategy
1844130,Early Access
2232600,Adventure
2232600,Casual
2232600,Indie
2856810,Casual
2817020,Indie
2130250,Casual
2130250,Indie
2717750,Adventure
2717750,Indie
2826120,Adventure
2826120,Casual
2877260,Adventure
2877260,RPG
2350700,Action
2350700,Indie
2350700,RPG
2350700,Strategy
2350700,Free to Play
2350700,Early Access
2890100,Action
2890100,Casual
2890100,Indie
2865140,Adventure
2865140,Casual
2819940,Adventure
2103230,Action
1638710,Action
1638710,Casual
1638710,Indie
1638710,Simulation
2792660,Action
2792660,Casual
2792660,Indie
2768110,Adventure
2768110,Indie
2768110,Strategy
2869800,RPG
2774400,Action
2774400,Adventure
2876070,Casual
2876070,Indie
2876070,Strategy
2880300,Casual
2880300,Indie
2761580,Action
2761580,Adventure
2761580,Indie
2761580,Early Access
2691450,Simulation
2691450,Early Access
2846850,Casual
2846850,Indie
2846850,Strategy
2846850,Early Access
2766790,Casual
2766790,Indie
2766790,Strategy
2709510,Action
2709510,Indie
2709510,Strategy
2843100,Adventure
2843100,Casual
2843100,Indie
2843100,Early Access
2862580,Indie
2862580,Simulation
2862580,Audio Production
2862580,Early Access
2218320,Casual
2218320,Indie
2218320,Early Access
2684390,Action
2684390,Adventure
2684390,RPG
2810580,Adventure
2810580,Indie
2810580,Simulation
2185180,Action
2185180,Casual
2185180,Indie
2185180,RPG
2185180,Early Access
2871760,Casual
2871760,Simulation
2871760,Strategy
2871760,Free to Play
2299900,Indie
2299900,RPG
2581600,Indie
2581600,Strategy
2581600,Early Access
2854030,Casual
2854030,Indie
2854030,Strategy
2826690,Casual
2826690,Indie
2826690,Simulation
2875270,Indie
2875270,Strategy
2865200,Adventure
2865200,Indie
2878100,Indie
2878100,Strategy
2878100,Free to Play
1912750,Adventure
1912750,Indie
1912750,RPG
2500680,Action
2500680,Indie
2500680,RPG
2500680,Early Access
2854250,Indie
2857900,Action
2573200,Action
2573200,Adventure
2573200,Indie
2732630,Indie
1445740,Action
2872930,Adventure
2872930,Casual
2872930,Free to Play
2719720,Adventure
2719720,Casual
2719720,Indie
2719720,Racing
2719720,Simulation
2719720,Early Access
2887890,Casual
2887890,Indie
2887890,Simulation
2887890,Strategy
2812900,Adventure
2812900,Casual
2848700,Casual
2848700,Indie
2848700,RPG
2848700,Simulation
2886330,Action
2886330,Adventure
2886330,Casual
2886330,Indie
2886330,Simulation
2456070,Action
2456070,Casual
2456070,Indie
2456070,Massively Multiplayer
2456070,Racing
2456070,Simulation
2456070,Sports
2456070,Free to Play
2456070,Early Access
2292220,Action
2292220,Adventure
2292220,Indie
2292220,RPG
2292220,Strategy
2292220,Free to Play
2697200,Casual
2697200,Indie
2697200,Simulation
2697200,Early Access
2658140,Casual
2658140,Indie
2658140,Racing
2884900,Action
2884900,Adventure
2884900,Casual
2884900,Indie
2884900,Simulation
2884900,Sports
2766540,Adventure
2766540,Casual
2766540,Indie
2766540,Free to Play
2874070,Action
2874070,Casual
2874070,Indie
2839430,Casual
2839430,Indie
2839430,RPG
2839430,Simulation
2813690,Casual
2813690,Simulation
2813690,Strategy
2719150,Action
2719150,Casual
2719150,Indie
2202480,Indie
2202480,Strategy
2202480,Early Access
2788340,Adventure
2788340,Casual
2788340,Indie
2788340,Free to Play
2886440,Casual
2886440,Indie
1861670,Adventure
1861670,Casual
1861670,Indie
1861670,Massively Multiplayer
1861670,RPG
1861670,Simulation
1861670,Strategy
2651860,Adventure
2651860,Indie
2834220,Indie
2766860,Adventure
2766860,Indie
2766860,RPG
2766860,Simulation
2766860,Strategy
2869760,Casual
2869760,Indie
2641460,Action
2641460,Casual
2641460,Indie
2758210,Action
2758210,Indie
2876510,Adventure
2876510,Casual
2876510,Indie
2732490,Casual
2714100,Casual
2714100,Indie
2250790,Adventure
2250790,RPG
1665590,Indie
1665590,RPG
1665590,Strategy
1665590,Early Access
2869000,Action
2855760,Action
2855760,Casual
2249440,Adventure
2249440,Indie
1800910,Adventure
1800910,Casual
1800910,Indie
1214650,Action
1214650,Adventure
2859870,Action
2859870,Indie
2859870,Free to Play
2751870,Adventure
2751870,Indie
2835050,Education
2873740,Indie
2873740,Free to Play
2482150,Action
2482150,Casual
2482150,Indie
2835180,Adventure
2835180,Indie
2795640,Action
2795640,Adventure
2795640,Indie
2795640,RPG
2795640,Strategy
2795640,Early Access
2778760,Adventure
2778760,Indie
2778760,RPG
2846380,Indie
2846380,Simulation
2846380,Early Access
2823650,Adventure
2823650,Indie
2823650,RPG
2882950,Action
2882950,Casual
2882950,Indie
2882950,Racing
2882950,Sports
2876880,Adventure
2876880,Indie
2876880,Free to Play
2568610,Action
2568610,Casual
2568610,Indie
2824710,Action
2824710,Adventure
2824710,Casual
2824710,Indie
2832320,Indie
2832320,Simulation
2832320,Strategy
2750080,Strategy
2883420,Casual
2864270,Action
2864270,Indie
2864270,RPG
2864270,Strategy
2641630,Adventure
2641630,Indie
2865360,Action
2865360,Free to Play
2862560,Casual
2862560,Indie
2862560,Strategy
2566090,Action
2566090,Casual
2566090,Indie
2277320,Adventure
2277320,Indie
2277320,Simulation
2277320,Strategy
2787630,Indie
2787630,RPG
2772600,Adventure
2884640,Casual
2884640,Indie
2831030,Casual
2724770,Action
2724770,Adventure
2724770,Indie
2023920,Action
2023920,Adventure
2868920,Action
2868920,Adventure
2868920,Casual
2868920,Early Access
1913610,Indie
1913610,Racing
1913610,Simulation
1913610,Sports
2607760,Action
2607760,Casual
2607760,Indie
2607760,Simulation
2870510,Action
2870510,Indie
2870510,Free to Play
2774150,Casual
2774150,Indie
2724530,Indie
2792960,Action
2792960,Casual
2792960,Indie
2792960,Free to Play
2796150,Action
2796150,Adventure
2796150,Indie
2796150,RPG
2877950,Adventure
2877950,Casual
2862990,Casual
2862990,Indie
2848390,Action
2848390,Adventure
2848390,Indie
1980700,Action
1980700,Casual
1980700,Indie
2872890,Adventure
2872890,Casual
2872890,Indie
